address,full_address,HDB_latitude,HDB_longitude,Nearest_MRT_ID,Nearest_MRT,MRT_latitude,MRT_longitude,Nearest_bus_stop_ID,Nearest_bus_stop,bus_stop_latitude,bus_stop_longitude,Distance_m_Nearest_MRT,Distance_m_Nearest_bus_stop
37 MARSILING DR,37 MARSILING DRIVE MARSILING SAPPHIRE SINGAPORE 730037,1.445541762,103.7717092,NS8,MARSILING MRT STATION,1.432634808,103.7740042,46159,BLK 206,1.44565577,103.7734391,1449.858092,192.9252485
114 YISHUN RING RD,114 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760114,1.434137926,103.8270203,NS12,CANBERRA MRT STATION,1.4429007,103.8297865,57129,BLK 114,1.43418656,103.8264145,1016.66823,67.63605597
117 YISHUN RING RD,117 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760117,1.435558747,103.8276991,NS12,CANBERRA MRT STATION,1.4429007,103.8297865,59271,BLK 118,1.43628317,103.8285516,844.4165667,124.1655244
111 YISHUN RING RD,111 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760111,1.43321264,103.8286175,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59131,BLK 137,1.43192545,103.8296918,825.8689385,185.8821994
709 YISHUN AVE 5,709 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760709,1.428569002,103.8277354,NS13,YISHUN MRT STATION,1.429379971,103.8349871,57089,BLK 713,1.427405,103.8268567,811.973028,161.6411091
710 YISHUN AVE 5,710 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760710,1.428217798,103.8277613,NS13,YISHUN MRT STATION,1.429379971,103.8349871,57089,BLK 713,1.427405,103.8268567,814.3276054,134.949047
741 YISHUN AVE 5,741 YISHUN AVENUE 5 NEE SOON CENTRAL SPRING SINGAPORE 760741,1.430100193,103.8331176,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59141,BLK 741,1.43034383,103.8327554,222.7690013,48.48063605
134 YISHUN ST 11,134 YISHUN STREET 11 SINGAPORE 760134,1.432376505,103.8314109,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59131,BLK 137,1.43192545,103.8296918,517.8545609,197.7001551
211 YISHUN ST 21,211 YISHUN STREET 21 YISHUN PALM SPRING SINGAPORE 760211,1.431745781,103.8382956,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59169,BET BLKS 201/202,1.43041,103.8376942,451.6586471,162.1607162
203 YISHUN ST 21,203 YISHUN STREET 21 SINGAPORE 760203,1.430686895,103.8365744,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59169,BET BLKS 201/202,1.43041,103.8376942,228.2250984,128.319908
141 YISHUN RING RD,141 YISHUN RING ROAD SINGAPORE 760141,1.430897002,103.8300008,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59139,AFT CHONG PANG CC,1.43140749,103.8295566,579.701054,75.02964096
151 YISHUN ST 11,151 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760151,1.430806337,103.8342681,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59159,OPP YISHUN STN EXIT B,1.43055466,103.8346707,176.8557282,52.74091131
279 YISHUN ST 22,279 YISHUN STREET 22 FICUS VALE SINGAPORE 760279,1.438372589,103.8373843,NS12,CANBERRA MRT STATION,1.4429007,103.8297865,59219,OPP BLK 288,1.44045526,103.8375763,982.6476432,231.2798674
756 YISHUN ST 72,756 YISHUN STREET 72 SINGAPORE 760756,1.426568766,103.8332432,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59311,BLK 760,1.42604843,103.8321861,366.4563665,130.9570473
390 YISHUN AVE 6,390 YISHUN AVENUE 6 SINGAPORE 760390,1.429212793,103.8484039,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59601,BLK 391,1.4298415,103.849376,1493.204189,128.5919417
737 YISHUN ST 72,737 YISHUN STREET 72 NEE SOON CENTRAL SPRING SINGAPORE 760737,1.428975104,103.8324446,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59141,BLK 741,1.43034383,103.8327554,286.4621451,155.2489254
160 YISHUN ST 11,160 YISHUN STREET 11 APPLES & PENCILS STUDENT CARE SINGAPORE 760160,1.432421721,103.8334301,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59099,BLK 220,1.43272835,103.8352254,378.349442,202.6507802
234 YISHUN ST 21,234 YISHUN STREET 21 SINGAPORE 760234,1.434353515,103.8379195,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59241,BLK 236,1.43427221,103.8392293,639.481834,146.0378809
247 YISHUN AVE 9,247 YISHUN AVENUE 9 YISHUN SUNSHINE SINGAPORE 760247,1.434997806,103.8420692,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59189,BLK 245,1.43425361,103.8420417,1003.508892,82.34650428
250 YISHUN AVE 9,250 YISHUN AVENUE 9 YISHUN SUNSHINE SINGAPORE 760250,1.435530626,103.8416736,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59199,BLK 250,1.43609553,103.8422494,1008.088472,89.48439813
726 YISHUN ST 71,726 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760726,1.426536214,103.8306688,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59319,BLK 729,1.42617166,103.8320108,574.2980356,154.6925975
149 YISHUN ST 11,149 YISHUN STREET 11 SINGAPORE 760149,1.431548506,103.8327841,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59149,BLK 145,1.43061861,103.83218,342.9301014,122.8499917
358 YISHUN RING RD,358 YISHUN RING ROAD YISHUN JASMINE SINGAPORE 760358,1.426851971,103.8459661,NS13,YISHUN MRT STATION,1.429379971,103.8349871,59401,BLK 358,1.42705456,103.8461513,1253.368757,30.44295247
172 ANG MO KIO AVE 4,172 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560172,1.374694232,103.8364629,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54191,MAYFLOWER STN EXIT 2,1.37447193,103.837564,259.8811773,124.9843532
213 ANG MO KIO AVE 3,213 ANG MO KIO AVENUE 3 SINGAPORE 560213,1.367769472,103.8412554,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54231,BLK 129,1.36966012,103.8419391,700.7377169,222.4735767
214 ANG MO KIO AVE 3,214 ANG MO KIO AVENUE 3 SINGAPORE 560214,1.36739222,103.8411279,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54231,BLK 129,1.36966012,103.8419391,722.5429958,266.5271329
112 ANG MO KIO AVE 4,112 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560112,1.371278651,103.8357666,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54161,OPP BLK 255,1.37107664,103.8348293,180.807568,106.67171
107 ANG MO KIO AVE 4,107 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560107,1.371384001,103.8373814,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54189,MAYFLOWER STN EXIT 5,1.37046966,103.8367907,121.6740704,120.5937884
106 ANG MO KIO AVE 4,106 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560106,1.371933703,103.8374861,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54189,MAYFLOWER STN EXIT 5,1.37046966,103.8367907,78.3619032,179.431996
108 ANG MO KIO AVE 4,108 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560108,1.370966352,103.8382019,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54189,MAYFLOWER STN EXIT 5,1.37046966,103.8367907,210.5415452,166.3726532
122 ANG MO KIO AVE 3,122 ANG MO KIO AVENUE 3 SINGAPORE 560122,1.370188607,103.8434132,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54239,BLK 209,1.36918609,103.8433202,687.3047986,111.335848
421 ANG MO KIO AVE 10,421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421,1.365384226,103.852967,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54329,BLK 420,1.36449772,103.8524798,621.7816296,112.0194742
440 ANG MO KIO AVE 10,440 ANG MO KIO AVENUE 10 SINGAPORE 560440,1.366427898,103.8543115,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54381,BLK 443,1.36574167,103.8560862,648.8185419,211.5745731
445 ANG MO KIO AVE 10,445 ANG MO KIO AVENUE 10 SINGAPORE 560445,1.366980045,103.8557181,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54389,BLK 465,1.36638973,103.8566054,753.4886712,118.3671693
448 ANG MO KIO AVE 10,448 ANG MO KIO AVENUE 10 CHONG BOON CENTRE SINGAPORE 560448,1.367441901,103.8563966,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54389,BLK 465,1.36638973,103.8566054,804.1901307,118.6408839
432 ANG MO KIO AVE 10,432 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560432,1.36830997,103.8536003,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54279,BLK 427,1.36968919,103.8540476,478.9498535,160.4256263
587 ANG MO KIO AVE 3,587 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560587,1.370188804,103.8524295,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54271,BLK 586,1.36996326,103.8535666,319.2024158,128.9839367
464 ANG MO KIO AVE 10,464 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560464,1.366728758,103.8569214,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54389,BLK 465,1.36638973,103.8566054,887.1683502,51.40334198
462 ANG MO KIO AVE 10,462 ANG MO KIO AVENUE 10 SINGAPORE 560462,1.366955586,103.8580313,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54389,BLK 465,1.36638973,103.8566054,993.6938961,170.5787845
557 ANG MO KIO AVE 10,557 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560557,1.371625702,103.8577361,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54589,BLK 555,1.37173441,103.8567189,928.4829406,113.8350397
536 ANG MO KIO AVE 10,536 ANG MO KIO AVENUE 10 CHENG SAN VIEW SINGAPORE 560536,1.374473785,103.8541005,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54579,BLK 540,1.37487817,103.8548308,716.7364496,92.76195013
535 ANG MO KIO AVE 5,535 ANG MO KIO AVENUE 5 CHENG SAN VIEW SINGAPORE 560535,1.374582553,103.8530491,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54479,BLK 538,1.37579335,103.8532004,649.6978358,134.9389771
602 ANG MO KIO AVE 5,602 ANG MO KIO AVENUE 5 YIO CHU KANG GREEN SINGAPORE 560602,1.38070883,103.8353682,TE5,LENTOR MRT STATION,1.384816688,103.8365694,55121,OPP BLK 604,1.37964554,103.8350479,473.48835,122.8588153
606 ANG MO KIO AVE 5,606 ANG MO KIO AVENUE 5 YIO CHU KANG GREEN SINGAPORE 560606,1.379327772,103.836736,TE5,LENTOR MRT STATION,1.384816688,103.8365694,55129,BLK 604,1.37944238,103.8354815,607.2195749,140.1796604
509 ANG MO KIO AVE 8,509 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560509,1.374000865,103.8501398,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54441,BLK 507,1.37418169,103.8507692,462.4653337,72.84455071
549 ANG MO KIO AVE 10,549 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560549,1.373164786,103.8574118,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54439,BLK 549,1.37328474,103.8571539,945.2056308,31.62082062
624 ANG MO KIO AVE 4,624 ANG MO KIO AVENUE 4 SINGAPORE 560624,1.381561712,103.8400023,TE5,LENTOR MRT STATION,1.384816688,103.8365694,55149,BLK 622,1.38147638,103.8392681,524.87577,82.25570713
331 ANG MO KIO AVE 1,331 ANG MO KIO AVENUE 1 MY FIRST SKOOL SINGAPORE 560331,1.362111401,103.8507665,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54091,BLK 331,1.36167975,103.850928,866.5362511,51.00118963
173 ANG MO KIO AVE 4,173 ANG MO KIO AVENUE 4 KEBUN BARU LINK 1 SINGAPORE 560173,1.375313537,103.8362457,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,54191,MAYFLOWER STN EXIT 2,1.37447193,103.837564,332.0365425,173.7399251
631 ANG MO KIO AVE 4,631 ANG MO KIO AVENUE 4 YIO CHU KANG VIEW SINGAPORE 560631,1.379557282,103.8407357,NS15,YIO CHU KANG MRT STATION,1.381727313,103.8449606,55139,BLK 641,1.37888301,103.8399964,527.8673349,111.0355462
304 ANG MO KIO AVE 1,304 ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 560304,1.366286428,103.8449948,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54019,BLK 307A,1.36618666,103.8441833,645.1818498,90.97824471
412 ANG MO KIO AVE 10,412 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560412,1.363855122,103.855288,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54379,BLK 475,1.36288998,103.855948,918.6162065,129.5563514
572 ANG MO KIO AVE 3,572 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560572,1.370258361,103.855969,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54281,BLK 570,1.36949025,103.8560128,712.3715993,85.07337165
563 ANG MO KIO AVE 3,563 ANG MO KIO AVENUE 3 SINGAPORE 560563,1.369872141,103.8580035,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54429,BLK 561,1.3703466,103.8581855,937.4017251,56.23810489
177 ANG MO KIO AVE 4,177 ANG MO KIO AVENUE 4 KEBUN BARU LINK 2 SINGAPORE 560177,1.375838271,103.8381231,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,55111,BLK 180,1.37695556,103.8377737,402.2788658,129.5194326
182 ANG MO KIO AVE 5,182 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560182,1.377339085,103.8364724,TE6,MAYFLOWER MRT STATION,1.372396217,103.8369526,55111,BLK 180,1.37695556,103.8377737,549.1635932,150.898012
458 ANG MO KIO AVE 10,458 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560458,1.366568152,103.8596268,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,66291,AFT MEDWAY DR,1.36593637,103.8619241,1175.696955,265.0357812
552 ANG MO KIO AVE 10,552 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560552,1.37226364,103.8568287,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54589,BLK 555,1.37173441,103.8567189,849.4351,59.78102663
305 ANG MO KIO AVE 1,305 ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 560305,1.366084591,103.8460139,NS16,ANG MO KIO MRT STATION,1.369856575,103.8495803,54019,BLK 307A,1.36618666,103.8441833,575.7507824,204.0329794
77 BEDOK NTH RD,77 BEDOK NORTH ROAD SINGAPORE 460077,1.328696112,103.9419956,EW4,TANAH MERAH MRT STATION,1.327202462,103.9463885,84241,BLK 81,1.32861392,103.9400487,516.0294123,216.8583379
1 BEDOK STH AVE 1,1 BEDOK SOUTH AVENUE 1 SINGAPORE 460001,1.320852087,103.9337211,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84161,BLK 3,1.32165111,103.9324025,528.8168843,171.2914685
37 CHAI CHEE AVE,37 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461037,1.325442004,103.9262076,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84549,OPP BLK 42,1.32729194,103.9251306,467.820456,237.0855511
102 BEDOK NTH AVE 4,102 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460102,1.333906548,103.9374584,DT30,BEDOK RESERVOIR MRT STATION,1.336620222,103.9318444,84251,BLK 99,1.33346832,103.938838,693.0998324,161.0002832
109 BEDOK NTH RD,109 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460109,1.33205316,103.9349351,DT30,BEDOK RESERVOIR MRT STATION,1.336620222,103.9318444,84221,BLK 109,1.33185798,103.9351274,611.0135291,30.39383812
528 BEDOK NTH ST 3,528 BEDOK NORTH STREET 3 SINGAPORE 460528,1.334902876,103.9278382,DT30,BEDOK RESERVOIR MRT STATION,1.336620222,103.9318444,84411,BLK 526,1.33383806,103.9292843,484.6034096,199.4033113
522 BEDOK NTH AVE 1,522 BEDOK NORTH AVENUE 1 SINGAPORE 460522,1.330663029,103.9269804,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84379,OPP BLK 546,1.33041495,103.926455,814.8390669,64.58338493
201 BEDOK NTH ST 1,201 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460201,1.326087684,103.9282325,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84009,BEDOK INTERCHANGE,1.32453874,103.9290382,313.4842247,193.3249135
45 CHAI CHEE ST,45 CHAI CHEE STREET CHAI CHEE FIRE POST SINGAPORE 461045,1.328619576,103.9244971,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84369,BLK 45,1.3291615,103.9246075,810.0378243,61.16978455
614 BEDOK RESERVOIR RD,614 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470614,1.33240904,103.9167889,DT29,BEDOK NORTH MRT STATION,1.334912434,103.9176101,84501,CHRIST CH,1.33319499,103.9159894,291.5089373,124.3730212
43 BEDOK STH RD,43 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460043,1.321541281,103.9415933,EW4,TANAH MERAH MRT STATION,1.327202462,103.9463885,84071,BLK 71,1.32067138,103.9426001,822.5854468,147.6689295
6 BEDOK STH AVE 2,6 BEDOK SOUTH AVENUE 2 SINGAPORE 460006,1.322217108,103.9349912,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84049,BLK 27,1.32432719,103.9347122,572.7546823,235.3789936
5 BEDOK STH AVE 2,5 BEDOK SOUTH AVENUE 2 SINGAPORE 460005,1.322191579,103.9343993,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84161,BLK 3,1.32165111,103.9324025,512.6809402,230.119611
64 NEW UPP CHANGI RD,64 NEW UPPER CHANGI ROAD SINGAPORE 460064,1.324218538,103.9398567,EW4,TANAH MERAH MRT STATION,1.327202462,103.9463885,84059,BLK 65,1.32493504,103.9395348,798.2997852,86.94959263
513 BEDOK NTH AVE 2,513 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460513,1.33296326,103.9292556,DT30,BEDOK RESERVOIR MRT STATION,1.336620222,103.9318444,84419,BLK 512,1.33361648,103.9292289,496.5065742,72.2909529
705 BEDOK NTH RD,705 BEDOK NORTH ROAD RESERVOIR RISE SINGAPORE 470705,1.336636818,103.9189953,DT29,BEDOK NORTH MRT STATION,1.334912434,103.9176101,84459,BEDOK NTH STN EXIT B,1.33646325,103.9183227,245.1961138,77.27237205
103 BEDOK RESERVOIR RD,103 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470103,1.328770222,103.9093814,DT28,KAKI BUKIT MRT STATION,1.335013809,103.9082892,72069,BLK 121,1.33150994,103.9097796,701.0024237,306.1682838
106 BEDOK RESERVOIR RD,106 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470106,1.329501522,103.9093817,DT28,KAKI BUKIT MRT STATION,1.335013809,103.9082892,72069,BLK 121,1.33150994,103.9097796,621.5286179,226.4526161
506 BEDOK NTH AVE 3,506 BEDOK NORTH AVENUE 3 KAKI BUKIT VILLE SINGAPORE 460506,1.332142808,103.9337202,DT30,BEDOK RESERVOIR MRT STATION,1.336620222,103.9318444,84521,BLK 506,1.332305,103.9339381,537.3016314,30.15682568
715 BEDOK RESERVOIR RD,715 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470715,1.337429658,103.9231549,DT29,BEDOK NORTH MRT STATION,1.334912434,103.9176101,84479,BLK 713,1.33742106,103.9225316,676.9482166,69.37317778
714 BEDOK RESERVOIR RD,714 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470714,1.337030603,103.9232846,DT29,BEDOK NORTH MRT STATION,1.334912434,103.9176101,84479,BLK 713,1.33742106,103.9225316,673.5462359,94.26902349
53 CHAI CHEE ST,53 CHAI CHEE STREET CHAI CHEE GARDENS SINGAPORE 460053,1.328462891,103.9199785,DT29,BEDOK NORTH MRT STATION,1.334912434,103.9176101,84561,BLK 53,1.328047,103.919738,760.3072037,53.20891222
62 CHAI CHEE RD,62 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460062,1.325415877,103.9212513,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84579,AFT CHAI CHEE ST,1.32584772,103.9194896,1004.343587,201.7895256
90 BEDOK NTH ST 4,90 BEDOK NORTH STREET 4 SINGAPORE 460090,1.332149272,103.9404499,EW4,TANAH MERAH MRT STATION,1.327202462,103.9463885,84259,BLK 88,1.33328807,103.9391068,857.902548,195.4473048
33 CHAI CHEE AVE,33 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461033,1.324009118,103.9258481,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84021,BLK 32,1.32332166,103.92513,481.0119162,110.295734
34 CHAI CHEE AVE,34 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 461034,1.32416997,103.9264052,EW5,BEDOK MRT STATION,1.324030002,103.9301702,84021,BLK 32,1.32332166,103.92513,419.2924583,170.1152598
303 SHUNFU RD,303 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570303,1.349769429,103.8384765,CC16,MARYMOUNT MRT STATION,1.348593616,103.8395676,53121,BLK 306,1.35016694,103.8394742,177.9004767,119.4144681
301 SHUNFU RD,301 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570301,1.349357372,103.8383273,CC16,MARYMOUNT MRT STATION,1.348593616,103.8395676,53029,SHUNFU EST,1.3493924,103.8372922,161.81746,115.2579368
178 BT BATOK WEST AVE 8,178 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650178,1.346054606,103.7426059,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43361,BLK 154A,1.34691435,103.743432,838.8795043,132.2511611
179 BT BATOK WEST AVE 8,179 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650179,1.345812286,103.7422102,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43359,BLK 169,1.34693194,103.7410811,889.8891554,176.4011158
217 BT BATOK ST 21,217 BUKIT BATOK STREET 21 SINGAPORE 650217,1.346733922,103.7547278,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43739,BLK 217,1.34646078,103.7545481,627.4112142,36.22661227
231 BT BATOK EAST AVE 5,231 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650231,1.34908255,103.7545182,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43179,BLK 231,1.34897078,103.7543035,552.3504385,26.90574884
112 BT BATOK WEST AVE 6,112 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650112,1.348173534,103.7450252,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43379,BLK 185,1.34716553,103.7451866,512.2638791,112.8983205
211 BT BATOK ST 21,211 BUKIT BATOK STREET 21 SINGAPORE 650211,1.346000907,103.7503677,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43749,OPP BT VIEW SEC SCH,1.34661217,103.7516364,342.8636347,156.534642
251 BT BATOK EAST AVE 5,251 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650251,1.350807033,103.7575336,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43431,OPP BLK 242,1.35138376,103.7564426,910.2402426,137.1407224
313 BT BATOK ST 32,313 BUKIT BATOK STREET 32 SINGAPORE 650313,1.360250272,103.747783,NS3,BUKIT GOMBAK MRT STATION,1.35861193,103.75188,43481,BLK 315,1.35992912,103.7463791,490.6197615,160.2280034
303 BT BATOK ST 31,303 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650303,1.356751517,103.748194,NS3,BUKIT GOMBAK MRT STATION,1.35861193,103.75188,43479,OPP BLK 305,1.35765247,103.7472358,458.9011415,145.9357855
202 BT BATOK ST 21,202 BUKIT BATOK STREET 21 SINGAPORE 650202,1.346597858,103.7484484,NS2,BUKIT BATOK MRT STATION,1.348992035,103.7495558,43381,BLK 102,1.34696555,103.7476605,292.0162657,96.65303741
48 MOH GUAN TER,48 MOH GUAN TERRACE SINGAPORE 161048,1.283991598,103.8310708,EW17,TIONG BAHRU MRT STATION,1.286218621,103.8269134,10141,BLK 18,1.28583847,103.8323818,524.134427,250.982652
28 TELOK BLANGAH RISE,28 TELOK BLANGAH RISE SINGAPORE 090028,1.273947618,103.8208669,NE1 / CC29,HARBOURFRONT MRT STATION,1.265402502,103.8216983,14319,BLK 28,1.27340685,103.8207183,949.3943651,62.03961206
136 JLN BT MERAH,136 JALAN BUKIT MERAH SINGAPORE 160136,1.278287639,103.8275372,EW17,TIONG BAHRU MRT STATION,1.286218621,103.8269134,10061,BLK 140,1.27860472,103.8294864,879.7106276,219.7432033
129 BT MERAH VIEW,129 BUKIT MERAH VIEW BUKIT MERAH VIEW SINGAPORE 150129,1.283578705,103.8238192,EW17,TIONG BAHRU MRT STATION,1.286218621,103.8269134,10371,BLK 129,1.28365072,103.8245027,451.4348029,76.47803558
6 TELOK BLANGAH CRES,6 TELOK BLANGAH CRESCENT MOUNT FABER GREEN SINGAPORE 090006,1.278140813,103.818484,CC28,TELOK BLANGAH MRT STATION,1.270706477,103.8097616,14259,BLK 11,1.27784501,103.8186582,1272.042622,38.0228694
1 TELOK BLANGAH CRES,1 TELOK BLANGAH CRESCENT MOUNT FABER GREEN SINGAPORE 090001,1.279456601,103.8178976,EW18,REDHILL MRT STATION,1.28967507,103.8166904,14249,BLK 1,1.279267,103.8173,1137.864996,69.73418638
21 TELOK BLANGAH CRES,21 TELOK BLANGAH CRESCENT MOUNT FABER VIEW SINGAPORE 090021,1.276607945,103.8208981,NE1 / CC29,HARBOURFRONT MRT STATION,1.265402502,103.8216983,14269,BLK 10,1.2775848,103.8199945,1242.2362,147.5810023
64 TELOK BLANGAH DR,64 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100064,1.274506393,103.8105355,CC28,TELOK BLANGAH MRT STATION,1.270706477,103.8097616,14329,BLK 67,1.274547,103.809425,428.9117366,123.6714528
145 JLN BT MERAH,145 JALAN BUKIT MERAH SINGAPORE 160145,1.277293529,103.8305157,CC30,KEPPEL MRT STATION,1.270208913,103.8305725,10391,OPP MELATI BLK 2,1.27627105,103.8312564,783.4056753,139.920855
